"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""cold""][word=""day""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2021-11-10","so I didn''t get one. </s><s> ""There must have been 100 people queuing out in the open, many very elderly or disabled, on a very","cold day",". </s><s> ""The bus was parked in front of a perfectly good building with a large hall, so why not use that? </s><s> ""Seeing those"
"2021-11-15","and opportunistic alternatives. </s><s> A Wild Temp Ride Before A Cold Setup </s><s> Good afternoon, weather weenies. </s><s> It''s a","cold day","in the bluegrass state, but our temps are about to spike before they drop again later this week. </s><s> All of this is setting the"
"2021-12-18","Department (IMD), the maximum temperature was six degrees below normal, making Saturday the second consecutive ''","cold day","'' as per the IMD. </s><s> A cold day is declared when the minimum temperature goes below 10°C and maximum temperature falls to"
"2021-12-18","maximum temperature was six degrees below normal, making Saturday the second consecutive ''cold day'' as per the IMD. </s><s> A","cold day","is declared when the minimum temperature goes below 10°C and maximum temperature falls to 4.5-6.4°C below normal. </s><s> As"
"2021-12-19","temperature is less than or equal to 10°C and the maximum temperature is at least 4.5°C below normal, it is said to be a ''","cold day","''. </s><s> The cold wave is caused by winds blowing from snow-covered Kashmir, Himachal Pradesh and Uttarakhand. </s><s> Noteworthy"
"2021-12-04","route out of a home. </s><s> As a kid, fire drills in school were either a welcome break from class or an annoyance on a bitterly","cold day",". </s><s> We get it, we all assumed. </s><s> If there''s a fire, we head to the exits. </s><s> How many kids really took those seriously? </s><s> But there''s"
"2022-01-24","855-877-4666. </s><s> Is Warming Up Your Car Illegal In Iowa? </s><s> One of the best feelings in the world is hopping in your warm car on a","cold day",". </s><s> In some states this little bit of joy is actually illegal. </s><s> With the temperatures expected to take another cold turn"
"2022-01-29","Sunday afternoon. </s><s> By Monday, Brady''s retirement would be old news and out of the public consciousness. </s><s> ""It would be a","cold day","in hell before Tommy Brady would retire the day before the championship games,"" tweeted Charlie Weis, Brady''s"
"2022-01-01","."" </s><s> It said temperatures could plummet as low as -2C on Tuesday with hail and sleet showers likely, </s><s> A forecaster said: ""A","cold day","on Tuesday with good spells of sunshine and just a few well-scattered showers of rain or hail. </s><s> Maximum temperatures of"
"2022-01-05","immediately really feel heat filling up inside you. </s><s> And if the identical spices are present in a scorching kadha on a","cold day",", it is even higher. </s><s> Make this therapeutic kadha (or spice tea) with cloves, cinnamon, turmeric and extra such spices. </s>"
"2022-01-06","the interior of a black vehicle is going to be much hotter than a white one due to the absorption of the thermal energy. </s><s> On a","cold day","in Minneapolis, the interior of a black vehicle is going to be moderately warmer (we have to be realistic here) than that"
"2022-01-10",", brace for more chill </s><s> Gurgaon: Day after recording its lowest maximum temperature of the season, Gurgaon saw its first","cold day","on Monday as the maximum temperature settled at 15.4 degrees Celsius -- five notches below the normal. </s><s> While the"
"2022-01-15","the maximum temperature to be 15.4 degrees C -- five notches below normal for this time of the year, classified as a ''","cold day","'', said IMD officials. </s><s> The minimum settled at 6 degrees C, a notch below normal. </s><s> FCT Police Command Arrests Suspected"
"2022-01-15",". </s><s> The minimum temperature on Saturday was 6.1 degree Celsius, a notch below the normal. </s><s> The IMD has forecasted a ''","cold day","'' for Delhi on Sunday as well. </s><s> The maximum temperature on Sunday is likely to be 14 degree Celsius, while the minimum is"
"2022-01-16","8 degrees Celsius. </s><s> According to meteorological department, Nowgaon, Sagar, Ratlam, Gwalior districts experienced","cold day","like condition in last 24 hours. </s><s> Seoni, Gwalior, Nowgong, Datia experienced intense cold day condition. </s><s> Similarly,"
"2022-01-16","districts experienced cold day like condition in last 24 hours. </s><s> Seoni, Gwalior, Nowgong, Datia experienced intense","cold day","condition. </s><s> Similarly, Narsinghpur, Sagar, Damoh, Tikamgarh, Damoh, Bhopal, Indore, Dhar, Shajapur, Ujjain faced"
"2022-01-16",", Tikamgarh, Damoh, Bhopal, Indore, Dhar, Shajapur, Ujjain faced moderate cold day. </s><s> Yellow alert has been issued for","cold day","like condition in Gwalior, Chambal and Sagar divisions and districts like Narsinghpur, Seoni, Betul, Bhopal, Indore"
"2022-01-24","Serum Leaves Deep Wrinkles Less Noticeable–and It''s on Sale </s><s> If there''s one thing I love more than snuggling my cat on a","cold day",", it''s an excellent serum at a bargain price. </s><s> Thanks to January''s frosty weather and a convenient sale on Neutrogena''s"
"2022-01-25","mature at 70° F until you just can''t wait any longer, then drink it chilled (in hot weather) or piping hot (at night or on a","cold day","), and don''t forget to eat those raisins, they pack a wallop! </s><s> (1) 5/8'''' x 12'''' x 40'''' hardwood board (with grain running in"
"2022-01-28","early morning hours. </s><s> You may find a dusting of snow in the roads, so remember to drive safely. </s><s> Otherwise, it''s a quiet but","cold day","to end the week. </s><s> This morning temperatures fall into the single digits. </s><s> Wind chill could briefly fall into the negative"
"2022-02-17",", at 15 to 25 mph. </s><s> This evening''s sunset is at 6:08 p.m., and Friday morning''s sunrise is at 7:25 a.m. </s><s> Friday will be a","cold day",", with highs only in the mid 20s (-4 degrees Celsius), but at least we''ll get some sunshine...most in the morning. </s>"
"2022-02-18",". </s><s> It''s raining in Huddersfield currently, and that is set to continue throughout Friday until around 7pm. </s><s> It''s a pretty","cold day",", already at its peak of four degrees, though feels colder according to the Met Office. </s><s> Huddersfield has a yellow"
"2022-02-03","Station To Retire in 2031, Crashing Into the Pacific Ocean </s><s> Caldo: Here are the best spots to get a hot, tasty bowl on a","cold day","in El Paso </s><s> Mooyah is promoting its lifestyle burgers for those wanting to eat healthier in 2022, including keto,"
"2022-03-29","and isolated wintry showers. </s><s> Saturday will turn cloudy with spots of rain in the afternoon as it''s predicted to be a","cold day",". </s><s> Temperatures are expected to reach a high of 10C on Saturday and a low of 2C. </s><s> Sunday is similar with highs of 11C and lows"
"2022-04-10","the light show and thought it was pretty cool. </s><s> But I was focused on what he had to do."" </s><s> Scheffler survives wild, windy","cold day","to lead Masters by 3 </s><s> Tiger Woods wanted to find a way to get into red numbers and wound up with his worst score ever at the"
"2022-04-07","apple cider mini donuts which are going to be perfect with the cold heading our way. </s><s> When I got them last time it was also a","cold day","and the donuts were steaming when I got them. </s><s> Ughhhh I want some so bad now. </s><s> Of course, since they have apple cider mini"
"2022-04-02","Pope. </s><s> Having been on the sidelines for most of the season, it is no surprise he may have needed a bit of entertaining on a","cold day","up north. </s><s> Regardless of what motivated Norris'' bizarre display, it prompted the predictable array of jokes and jibes"
"2022-05-10",". </s><s> The project monitors also noticed pockets of localized pollution that are caused by things like lighting a fire on a","cold day","or having a neighbour who burns wood. </s><s> ""We''re not seeing any really concentrated areas that are consistently of concern"
"2022-06-09","and new facility was made possible in part thanks to a Series A fundraise that Cleveland Kitchen closed the same","cold day","in February that it took over Sonoma Brinery. </s><s> The round was co-led by the CPG-focused venture capital group Amberstone"
"2022-10-24","as soon as the culprit was caught. </s><s> On Jan. 21, Bulette''s funeral was held at the engine house on B Street. </s><s> It was a bitterly","cold day",", with gusty winds and snow squalls. </s><s> Despite the adverse weather, hundreds turned out to hear Rev. William Martin''s"
