"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""black""][word=""coat""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2020-11-06","star Michelle looked gorgeously autumnal as she wrapped up in a golden bobble hat and terracotta scarf as well as a warm","black coat","and a fur trimmed hood as she pushed the pram. </s><s> Her wife Kate, who is a producer on the hit ITV soap, walked alongside her in a"
"2020-11-13","Foster and Molly Bernhard to film a few new scenes for the TV Land series. </s><s> She wore several looks, including a sleek","black coat","and leather pants, before switching it up to shimmery gold drop waist dress as she walked alongside Sutton, who wore a"
"2020-12-08",", Theo and Amelia, as they mark the beginning of the festive season. </s><s> Peter wrapped up for the occasion in a padded","black coat","while Emily followed his style lead in a cream-coloured jacket and complimenting roll-neck jumper. </s><s> The Mysterious"
"2020-12-15",". </s><s> Like many of the shoes, they were a unisex proposition, also finishing off a men''s outfit consisting of a razor-sharp","black coat","worn over an olive green T-shirt and skinny sweatpants. </s><s> ""The luxury of not caring,"" suggested the designer, who made a"
"2020-12-27","they took in the tranquil scenery. </s><s> Tayshia dressed appropriately for the chilly temperatures by throwing on a padded,","black coat","and a pair of grey skinny jeans. </s><s> She slipped on a pair of black rain boots and let her brunette hair poke out from beneath a"
"2020-12-03","free. </s><s> She had on a black coat and seemed to be sharing white wine with her sister Ashley and a friend. </s><s> Ashley was also in a","black coat","but she was smart to add a black cap to keep out the cold temperatures. </s><s> The three ladies seemed to be having a good time as"
"2020-12-14","in Woodbridge. </s><s> Ivanka was more than prepared for the less-than-desirable conditions, having bundled up in a thick","black coat",", black trousers, and black rain boots for her visit - for which she also donned a matching face mask. </s><s> Support: Ivanka"
"2021-01-08","the redbrick building. </s><s> Masked Christopher, Barbara''s lifelong friend, was the first to arrive, wearing a long","black coat","and scarf. </s><s> She is being cremated at the private ceremony, her husband last week confirmed. </s><s> After successful 2020, FIPL"
"2021-02-08","health and connectivity, and genes under selection. </s><s> One fascinating story details the evolutionary history of","black coat","color in wolves and its effect of coat color on behavior, health, and mate choice. </s><s> The book also dissects the relative"
"2021-03-12",". </s><s> For example, if you wanted to exclude black and white colors, the formula would go like: </s><s> And if you''d rather not have a","black coat",", while a black jacket or a back fur coat may be considered, you should use NOT in combination with the Excel AND function: </s>"
"2021-03-21","her white pedicure. </s><s> The star upped the glamour with tumbling blonde tresses and a smoky wash of make-up. </s><s> Sam wore a","black coat","and jeans, while the couple both sported face masks amid the ongoing COVID-19 pandemic. </s><s> The couple looked relaxed and"
"2021-03-22","her locks in a blunt blonde bob. </s><s> Since it still gets a little chilly at night, the Spinning Out actress also threw on a","black coat","topped with furry leopard print cuffs over the ensemble. </s><s> ""Went out to dinner last night and decided no sweats,"" she"
"2021-03-12",", where Berry has been the only Green councillor for seven years. </s><s> Impervious to the drizzle, she looked smart in a long","black coat",", Chelsea boots and a green and white patterned blouse. </s><s> Her only eco-nod was a butterfly brooch on her lapel. </s><s> ""Jonathan"
"2021-04-01",". </s><s> On the one hand he looked a bit sinister, with that bushy mustache and the two obvious gun-bulges underneath his long","black coat","as he sat on his horse. </s><s> But his eyes were kind. </s><s> The eyes were what mattered. </s><s> Windows to the soul, Otto''s mama used to say. </s><s> ""I"
"2021-04-15","on July 31. </s><s> Katie - who played the soap''s Hayley Slater - appeared at Southend Magistrates'' Court today, dressed in a","black coat","and wearing a face mask. </s><s> She went on to play Hayley Slater in EastEnders, a character most known for her fling with Kat"
"2021-04-19",""" music video with brother Michael Jackson, the outfit from her 2001 ""All for You"" music video, and a Richard Tyler","black coat","with velvet lapels, worn by Jackson on her 1990 Rhythm Nation Tour while performing her hit singles ""Control"" and """
"2021-04-23","Edinburgh''s funeral on Wednesday, Kate ticked all of the royal protocols whilst in mourning by re-wearing a beautiful","black coat","by Dolce & Gabbana which she originally wore for a remembrance service back in 2017. </s><s> It''s safe to say that no matter the"
"2021-04-07","as a tanned skinned man, around 18-years-old and around 6ft tall. </s><s> He was wearing blue jeans with a grey hooded top and","black coat",". </s><s> ""If you have any information please call 101 or report online quoting reference 43210142869. </s><s> Residents urge"
"2021-08-01","it in a fire. </s><s> ""Yet in the footage of Christmas Day swim it''s quite clear that I''m seen and filmed and I''m wearing a long","black coat",". </s><s> ""Yet the chief detective in the case who put me in the frame in the Netflix production is saying that I burnt the coat. </s><s> ""My"
"2021-08-01","1997 they collected and listed a number of pieces of potential evidence. </s><s> A detective garda packed Bailey''s long","black coat","in a brown paper evidence bag and labelled it ''PJ 24'' - six weeks after Bailey had supposedly burned it. </s><s> A garda also"
"2021-10-04","the coolest and the most difficult to make on your own. </s><s> He wears an unusual black mask with sharp angles, and a long","black coat","and gloves. </s><s> The coat and gloves are simple enough to buy (ideally, the coat would have a hood), but assembling your own"
"2021-10-03","in a black outfit, which she paired with gold hoops and pink lipstick. </s><s> Aarav on the other hand wore a green sweater and a","black coat",", which he accompanied with a pearl neckpiece. </s><s> In a recent conversation with Infosys Foundation for Tweak India,"
"2021-10-07","other halves. </s><s> Actor Sir Michael, 88, donned a pale blue open-collar shirt and black slacks, teamed with a light","black coat",". </s><s> Dinner date: Sir Michael Caine and wife Shakira stepped out on Wednesday evening for dinner in Chelsea, London </s><s> His"
"2021-11-04","he wore a pair of his signature round glasses. </s><s> Amy showed off her chic style as she wore an animal print dress underneath a","black coat",". </s><s> She pushed a suitcase alongside her and carried a large bag full of her belongings after a long day of training with Tom. </s>"
"2021-11-06",". </s><s> Hanging out: Zoe Kravitz was seen stepping out with a male friend in New York City on Friday </s><s> Kravitz sported a sizable","black coat","on top of a bright red blouse as she caught up with a few friends. </s><s> Kravitz, who''s reportedly dating Channing Tatum,"
"2021-11-11","face, dark brown eyes and approximately 35-40 years old. </s><s> He was wearing a dark beanie, a black hoodie, blue jeans and a","black coat","at the time. </s><s> More crime news: The knife he was carrying had serrated edges and a red handle. </s><s> Detectives are"
"2021-12-21",", ""How am I supposed to do that?"" </s><s> as the mother-daughter duo guffawed at the hilarious mix-up. </s><s> The blonde stunner wore a","black coat","and matching head warmer while writing on her Instagram story that she is ""being deprived by the mother."" </s><s> As she"
"2021-12-07","<s> Venetia is described as white and of very slender build with short white curly hair. </s><s> It is possible that she is wearing a","black coat",", black trousers, white pumps and glasses. </s><s> Officers have since located her walking stroller near to the blue bridge by"
"2021-12-14","Fairy Godmother in the pantomime. </s><s> Spotted on her way back from lunch, the star kept her baby bump under wraps under a long","black coat","which she accessorised with a ""baby on board"" badge. </s><s> The couple posted a photo of themselves holding the scan with"
"2022-01-07","with her new addition in London on Friday. </s><s> Wrapping up in the chilly weather, the This Morning presenter donned a padded","black coat","paired with jeans and boots. </s><s> The blonde beauty kept her glossy locks covered with a knitted bobble hat, while she"
"2022-01-14",", discovered about 9 a.m. that morning. </s><s> Surveillance footage from the repair shop showed a white male wearing a hooded","black coat",", blue jeans and tan boots, with a black backpack, walking around the building, and attempting unsuccessfully to open a"
