"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""black""][word=""jacket""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2020-01-17","tall, of a stocky build and has thinning grey hair. </s><s> When last seen he was wearing black trousers, black shoes and a smart","black jacket",". </s><s> Th 70-year-old uses a walking stick and has a distinctive shuffle style walk. </s><s> Gloucestershire police have used an old"
"2020-02-02","of around 115. </s><s> Unlike in the photo provided by officials, she has short hair. </s><s> She was last seen wearing a red sweatshirt,","black jacket",", and blue jeans. </s><s> Officials say that Perkins has a multipersonality disorder and has not been taking her medication. </s><s> If"
"2020-02-04","a dark complexion, thin mustache, and gray and black hair. </s><s> He was last seen wearing a hair cap, blue jeans and a hooded","black jacket","with fur around the hood. </s><s> Turkmenistan to purchase helicopters to provide medical assistance to residents </s>"
"2020-02-28","than my husband. </s><s> A common experience throughout our marriage."" </s><s> Ginsburg walked on stage in a voluminous, billowy","black jacket","that evoked her black robe while in court. </s><s> The flowy jacket was over a black cocktail dress with a gold, shimmering belt. </s>"
"2020-03-08","a heart-face emoji. </s><s> The photo shows them all dressed up in sharp suits. </s><s> Saif is seen in a white shirt, blue jeans and a","black jacket",". </s><s> Ibrahim is seen in a black shirt, striped pants and a navy jacket. </s><s> Ibrahim and Saif''s fans showered them with"
"2020-03-19","red hair, dark brown eyes and a nose ring. </s><s> She''s approximately five feet tall, and 100 lbs. </s><s> RCMP say Dedon was wearing a","black jacket","with a Glacier Bear logo, blue jeans and Converse shoes. </s><s> Masekela adds vocals to a few tracks, which include a homage to"
"2020-04-01","his SUV. </s><s> Chit chat: The looker, who has a child with A Star Is Born actor Bradley Cooper, looked sport in a puffy","black jacket","over a pink shirt as she leaned into the art dealer''s car while her mom Olga stood behind her </s><s> Mom Olga was three steps"
"2020-04-03","to the 71st Precinct. </s><s> No shots were fired, and there were no reported injuries. </s><s> Cops said the gun-toting crook wore a","black jacket","with a hooded sweatshirt underneath, along with blue jeans and white sneakers. </s><s> His partner wore a gray ski cap, a"
"2020-04-24","after the two got into a verbal disagreement over social distancing. </s><s> The woman - seen wearing a three-quarter length","black jacket",", dark pants and a red bandanna around her neck - spat on the victim inside the D Bruno Bros in the Rittenhouse"
"2020-04-27","of skin. </s><s> The garment''s thin waistband hung low on her slender hips, highlighting her flat stomach and chiseled abs. </s><s> The","black jacket","she wore was halfway taken off on one side of her shoulder. </s><s> It showed the inside of the outerwear, which was fleece-lined"
"2020-04-29","hair. </s><s> Police said he also has tattoos on his neck that say ""Gift"" and ""1995."" </s><s> Belcher was reportedly last seen wearing a","black jacket",", white shirt, blue jeans and Fila shoes. </s><s> Do you recognize this John Doe programmer? </s><s> This still-unidentified hiker was"
"2020-05-05",", black t-shirts, and shearling Birkenstocks. </s><s> When I have an interview or a Zoom conference, I throw on a bespoke","black jacket","to make me feel polished and engaged. </s><s> Fashion is a beacon of hope because... </s><s> I think this moment has given everyone time"
"2020-05-06","Amar Road, according to Deputy Juanita Navarro-Suarez of the Sheriff''s Information Bureau. </s><s> He was wearing a gray and","black jacket",". </s><s> Ajuria is described as white, 5 feet, 11 inches tall, weighs 150 pounds, with brown eyes, short gray hair and a mustache"
"2020-07-07","I love, and they''re going to remember that day forever."" </s><s> Carol was dressed for the occasion, in black slacks and a","black jacket","over a black-and-white blouse, her hair snapped in place by a black barrette. </s><s> She walked with a slight limp, and also"
"2020-07-20","parlour where Yukari Yokoyama was last seen. </s><s> They are of a man wearing dark, baggy trousers with a white T-shirt under a","black jacket",", sunglasses and a peaked cap. </s><s> He is smoking in one of the images, and is estimated to be 158cm tall; in another, he is seen"
"2020-09-17","drugs inside a home with children and they told police they were concerned for the children''s safety. </s><s> A man wearing a","black jacket","was seen banging his head on a rock overhang on Main Street. </s><s> A person called to report that their friend had stolen a"
"2020-09-23",". </s><s> Or contact @MetCC. </s><s> ""Suspect 1 is described as a light skinned black male, black hair with braids, black mask,","black jacket",", grey jogging bottoms and white trainers. </s><s> ""Suspect 2 is a dark skinned black male, medium build, navy blue t-shirt,"
"2020-09-28","and wearing masks. </s><s> One suspect was wearing a black hoodie; another wore a black puff-jacket, and the third was wearing a","black jacket","with red and white stripes. </s><s> The getaway vehicle was described as a black four-door sedan with paper plates similar to """
"2020-10-09","Boulevard. </s><s> Brown is 24, 4-foot-11 and 117 pounds with long Auburn hair and brown eyes. </s><s> She was last seen wearing a","black jacket",", gray leggings and black sneakers. </s><s> She was also carrying a Mickey Mouse backpack. </s><s> Anyone with information is asked to"
"2020-11-25","wore a black face mask while stepping out of the car where he was surrounded by crew members. </s><s> The film star also sported a","black jacket","and grey trousers as production on the movie continued in the Italian capital. </s><s> Tom also wore a grey waistcoat along with"
"2020-11-01","ensemble, donning a black leather crop top and matching trousers. </s><s> The reality star added black heels and a sleeveless","black jacket","to her look, while adding a pop of colour with a lime green handbag. </s><s> Not one to be outdone, Frankie, 25, sizzled in a slinky"
"2020-12-31","in Ooty, where popular songs like Dil deewana, were canned. </s><s> For the part, Ashley Rebello will also design the iconic","black jacket","from the film, for Salman. </s><s> Aamir''s character, then an Army man in his 20s, will be seen bumping into Salman. </s><s> Aamir has"
"2020-12-23","to her throat. </s><s> One of the men was wearing long blue jeans and a blue sweatshirt. </s><s> The other was wearing blue jeans a gray/","black jacket",". </s><s> They are described as being between 20 to 25-years-old. </s><s> Days earlier, at the Walmart Neighborhood Market on"
"2021-01-11","on Twitter that Harris'' team thought the cover would be of her in a powder blue suit as opposed to the photo of her wearing a","black jacket","and Converse Chuck Taylor sneakers. </s><s> According to Ali, the team was ""blindsided,"" and only found out about the switch"
"2021-01-20","This Way"" singer performed during the ceremony. </s><s> Gaga was accompanied by the United States Marine Band. </s><s> She donned a","black jacket","complete with a giant gold dove pin to symbolize peace, along with a billowing crimson ballgown skirt. </s><s> Her voice flowed"
"2021-01-29","left the scene. </s><s> The offender was described as in his late 30s, around 6ft tall, wearing camouflage print trousers and a","black jacket",". </s><s> Following enquiries police are now keen to identify this man (pictured here on CCTV) in connection with the attack"
"2021-02-11","is described as a tall, slender man. </s><s> He was wearing a black hat with an unknown emblem, dark sunglasses, a black mask, a","black jacket",", black gloves, black pants, and black sandals with black socks. </s><s> Police say the suspect left the bank with an"
"2021-03-01","with information is asked to call 911,"" MPD said. </s><s> The BCA says the possible suspect is described as a black male wearing a","black jacket","and gray pants. </s><s> His direction of travel is unknown. </s><s> Allegations of school violence by stars cast gloom over"
"2021-03-04","<s> Kyal Sin always let her clothes do the talking -- at one Myanmar anti-coup rally, she taped a sign onto the back of her","black jacket",": ""We need democracy. </s><s> Justice for Myanmar. </s><s> Respect our votes."" </s><s> Weeks later, when the 19-year-old was gunned down"
"2021-03-05","October last year, joined her on the outing in the city centre </s><s> Meanwhile her partner, Alex, kept a low profile in a padded","black jacket","and khaki beanie hat. </s><s> He sported corduroy trousers and draped a rucksack over his back as they were spotted chatting to"
